cntry,cname,cedition,cproddat,cseqno,name,essround,edition,idno,dweight,pspwght,pweight,anweight,lrscale,ctzcntr,gndr,agea,edulvla,tporgwk,hinctnt,hinctnta,regiongb,wrywprb,jbprtfp,stfjb,plnftr
GB,ESS1-9e01,1.0,10.12.2020,191232,ESS4e04_5,4,4.5,124118,1.546,2.1632805975501,2.14443414115646,4.63901277028778,4,2,1,25,1,4,,77,5,,,,
GB,ESS1-9e01,1.0,10.12.2020,191233,ESS4e04_5,4,4.5,124202,1.546,1.71870530423444,2.14443414115646,3.68565033298704,88,1,2,19,2,4,,4,5,,,,
GB,ESS1-9e01,1.0,10.12.2020,191234,ESS4e04_5,4,4.5,124204,0.5153,0.662296998736921,2.14443414115646,1.42025229567691,7,1,2,72,1,88,,2,5,,,,
GB,ESS1-9e01,1.0,10.12.2020,191235,ESS4e04_5,4,4.5,124206,1.0307,1.00284988844315,2.14443414115646,2.15054553923244,5,1,2,44,2,4,,9,5,,,,
GB,ESS1-9e01,1.0,10.12.2020,191236,ESS4e04_5,4,4.5,124207,1.0307,1.14584059319174,2.14443414115646,2.45717968836335,88,1,2,32,5,5,,7,5,,,,
GB,ESS1-9e01,1.0,10.12.2020,191237,ESS4e04_5,4,4.5,124208,1.0307,1.09491909557169,2.14443414115646,2.34798189034809,5,1,1,53,3,1,,5,5,,,,
GB,ESS1-9e01,1.0,10.12.2020,191238,ESS4e04_5,4,4.5,124209,2.0613,2.88432748753559,2.14443414115646,6.18525033854736,5,1,1,19,5,4,,10,5,,,,
GB,ESS1-9e01,1.0,10.12.2020,191239,ESS4e04_5,4,4.5,124211,0.5153,0.501376295250563,2.14443414115646,1.07516844510185,3,1,2,50,2,4,,5,5,,,,
GB,ESS1-9e01,1.0,10.12.2020,191240,ESS4e04_5,4,4.5,124212,1.0307,1.00284988844315,2.14443414115646,2.15054553923244,4,1,2,52,2,4,,5,5,,,,
GB,ESS1-9e01,1.0,10.12.2020,191241,ESS4e04_5,4,4.5,124214,0.5153,0.662296998736921,2.14443414115646,1.42025229567691,5,1,2,57,2,4,,2,5,,,,
GB,ESS1-9e01,1.0,10.12.2020,191242,ESS4e04_5,4,4.5,124216,1.0307,1.16770242284925,2.14443414115646,2.50406094226905,4,1,1,999,1,1,,1,5,,,,
GB,ESS1-9e01,1.0,10.12.2020,191243,ESS4e04_5,4,4.5,124217,1.0307,1.00284988844315,2.14443414115646,2.15054553923244,5,1,2,37,3,4,,5,5,,,,
GB,ESS1-9e01,1.0,10.12.2020,191244,ESS4e04_5,4,4.5,124219,1.0307,1.32472252396303,2.14443414115646,2.84078020794527,5,1,2,65,1,4,,4,5,,,,
GB,ESS1-9e01,1.0,10.12.2020,191245,ESS4e04_5,4,4.5,124301,1.0307,1.09491909557169,2.14443414115646,2.34798189034809,2,1,1,36,3,4,,6,5,,,,
GB,ESS1-9e01,1.0,10.12.2020,191246,ESS4e04_5,4,4.5,124303,0.5153,0.538844216677155,2.14443414115646,1.1555159350072,0,1,1,62,2,5,,1,5,,,,
GB,ESS1-9e01,1.0,10.12.2020,191247,ESS4e04_5,4,4.5,124304,0.5153,0.547406432471225,2.14443414115646,1.17387704287996,0,1,1,41,5,2,,7,5,,,,
GB,ESS1-9e01,1.0,10.12.2020,191248,ESS4e04_5,4,4.5,124305,1.0307,1.14584059319174,2.14443414115646,2.45717968836335,5,1,2,29,5,1,,9,5,,,,
GB,ESS1-9e01,1.0,10.12.2020,191249,ESS4e04_5,4,4.5,124308,1.0307,1.32472252396303,2.14443414115646,2.84078020794527,8,1,2,58,1,1,,77,5,,,,
GB,ESS1-9e01,1.0,10.12.2020,191250,ESS4e04_5,4,4.5,124311,1.0307,1.00284988844315,2.14443414115646,2.15054553923244,5,1,2,45,5,2,,9,5,,,,
GB,ESS1-9e01,1.0,10.12.2020,191251,ESS4e04_5,4,4.5,124314,1.546,2.1632805975501,2.14443414115646,4.63901277028778,3,1,1,28,3,4,,7,5,,,,
GB,ESS1-9e01,1.0,10.12.2020,191252,ESS4e04_5,4,4.5,124316,0.5153,0.538844216677155,2.14443414115646,1.1555159350072,7,1,1,67,1,4,,7,5,,,,
GB,ESS1-9e01,1.0,10.12.2020,191253,ESS4e04_5,4,4.5,124317,1.0307,1.14584059319174,2.14443414115646,2.45717968836335,2,1,2,24,3,4,,3,5,,,,
GB,ESS1-9e01,1.0,10.12.2020,191254,ESS4e04_5,4,4.5,124402,0.5153,0.572864711042696,2.14443414115646,1.22847064462369,6,1,2,28,3,2,,5,5,,,,
GB,ESS1-9e01,1.0,10.12.2020,191255,ESS4e04_5,4,4.5,124406,1.0307,1.09491909557169,2.14443414115646,2.34798189034809,10,1,1,51,5,1,,10,5,,,,
GB,ESS1-9e01,1.0,10.12.2020,191256,ESS4e04_5,4,4.5,124413,1.0307,1.14584059319174,2.14443414115646,2.45717968836335,5,1,2,18,3,4,,88,5,,,,
GB,ESS1-9e01,1.0,10.12.2020,191257,ESS4e04_5,4,4.5,124418,1.0307,1.0777930023853,2.14443414115646,2.31125611141456,5,1,1,66,5,4,,8,5,,,,
GB,ESS1-9e01,1.0,10.12.2020,191258,ESS4e04_5,4,4.5,124419,1.0307,1.32472252396303,2.14443414115646,2.84078020794527,88,1,2,60,1,4,,1,5,,,,
GB,ESS1-9e01,1.0,10.12.2020,191259,ESS4e04_5,4,4.5,124420,1.0307,1.00284988844315,2.14443414115646,2.15054553923244,7,1,2,35,5,1,,9,5,,,,
GB,ESS1-9e01,1.0,10.12.2020,191260,ESS4e04_5,4,4.5,125501,1.0307,1.09097159689573,2.14443414115646,2.3395167394152,5,1,1,26,2,4,,6,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191261,ESS4e04_5,4,4.5,125503,0.5153,0.407606431927725,2.14443414115646,0.874085148780781,5,1,1,68,5,5,,77,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191262,ESS4e04_5,4,4.5,125504,1.0307,0.758601562633715,2.14443414115646,1.62677109044638,5,1,2,54,5,5,,10,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191263,ESS4e04_5,4,4.5,125505,0.5153,0.500991767521076,2.14443414115646,1.07434385071052,8,1,2,90,5,4,,77,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191264,ESS4e04_5,4,4.5,125508,1.0307,0.8152919646573,2.14443414115646,1.74833992402164,8,1,1,62,2,4,,9,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191265,ESS4e04_5,4,4.5,125510,1.0307,0.8152919646573,2.14443414115646,1.74833992402164,0,1,1,60,5,2,,9,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191266,ESS4e04_5,4,4.5,125513,1.0307,0.758601562633715,2.14443414115646,1.62677109044638,5,1,2,43,5,2,,10,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191267,ESS4e04_5,4,4.5,125514,0.5153,0.407606431927725,2.14443414115646,0.874085148780781,5,1,1,66,1,5,,2,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191268,ESS4e04_5,4,4.5,125515,0.5153,0.500991767521076,2.14443414115646,1.07434385071052,6,1,2,80,1,4,,1,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191269,ESS4e04_5,4,4.5,125517,0.5153,0.545432874629253,2.14443414115646,1.16964487806408,5,1,1,31,5,5,,6,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191270,ESS4e04_5,4,4.5,125518,1.0307,0.866766277327733,2.14443414115646,1.85872319750468,3,1,2,15,2,6,,7,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191271,ESS4e04_5,4,4.5,125519,0.5153,0.379263981008201,2.14443414115646,0.813306629384903,6,1,2,54,5,4,,7,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191272,ESS4e04_5,4,4.5,125520,1.0307,0.758601562633715,2.14443414115646,1.62677109044638,6,1,2,53,5,2,,77,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191273,ESS4e04_5,4,4.5,125601,1.546,1.13786554364192,2.14443414115646,2.44007771983129,9,1,2,50,2,2,,6,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191274,ESS4e04_5,4,4.5,125602,1.546,1.50307252588314,2.14443414115646,3.22324004113809,4,1,2,77,1,4,,88,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191275,ESS4e04_5,4,4.5,125603,1.546,1.2423302094202,2.14443414115646,2.66409531567073,5,1,1,53,1,4,,8,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191276,ESS4e04_5,4,4.5,125605,1.0307,0.828246925517073,2.14443414115646,1.77612098438668,5,1,1,49,5,4,,7,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191277,ESS4e04_5,4,4.5,125606,1.0307,0.828246925517073,2.14443414115646,1.77612098438668,3,1,1,36,2,4,,8,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191278,ESS4e04_5,4,4.5,125607,1.546,1.2423302094202,2.14443414115646,2.66409531567073,4,1,1,50,5,4,,6,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191279,ESS4e04_5,4,4.5,125608,0.5153,0.379263981008201,2.14443414115646,0.813306629384903,4,1,2,45,5,4,,1,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191280,ESS4e04_5,4,4.5,125609,1.0307,0.828246925517073,2.14443414115646,1.77612098438668,5,1,1,45,5,4,,9,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191281,ESS4e04_5,4,4.5,125610,0.5153,0.433341091206928,2.14443414115646,0.929271430750133,5,1,2,29,5,2,,1,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191282,ESS4e04_5,4,4.5,125613,0.5153,0.500991767521076,2.14443414115646,1.07434385071052,88,1,2,73,1,4,,77,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191283,ESS4e04_5,4,4.5,125614,0.5153,0.500991767521076,2.14443414115646,1.07434385071052,88,1,2,59,1,4,,2,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191284,ESS4e04_5,4,4.5,125615,0.5153,0.500991767521076,2.14443414115646,1.07434385071052,5,1,2,75,1,4,,2,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191285,ESS4e04_5,4,4.5,125619,0.5153,0.407606431927725,2.14443414115646,0.874085148780781,5,1,1,67,1,5,,2,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191286,ESS4e04_5,4,4.5,125620,1.0307,0.828246925517073,2.14443414115646,1.77612098438668,8,1,1,42,5,4,,7,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191287,ESS4e04_5,4,4.5,125701,1.0307,0.8152919646573,2.14443414115646,1.74833992402164,5,1,1,62,5,4,,5,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191288,ESS4e04_5,4,4.5,125702,2.0613,1.51712952465012,2.14443414115646,3.25338434921619,3,1,2,50,5,2,,8,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191289,ESS4e04_5,4,4.5,125703,1.0307,0.828246925517073,2.14443414115646,1.77612098438668,6,1,1,36,5,2,,9,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191290,ESS4e04_5,4,4.5,125704,1.0307,0.828246925517073,2.14443414115646,1.77612098438668,7,1,1,49,3,4,,10,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191291,ESS4e04_5,4,4.5,125709,0.5153,0.379263981008201,2.14443414115646,0.813306629384903,6,1,2,40,5,2,,7,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191292,ESS4e04_5,4,4.5,125711,1.0307,0.758601562633715,2.14443414115646,1.62677109044638,4,1,2,35,5,2,,8,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191293,ESS4e04_5,4,4.5,125712,2.0613,2.18183734615424,2.14443414115646,4.67880649554336,4,1,1,20,5,4,,4,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191294,ESS4e04_5,4,4.5,125713,1.0307,1.09097159689573,2.14443414115646,2.3395167394152,5,1,1,33,5,4,,7,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191295,ESS4e04_5,4,4.5,125715,0.5153,0.545432874629253,2.14443414115646,1.16964487806408,6,1,1,18,3,4,,1,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191296,ESS4e04_5,4,4.5,125716,1.0307,1.09097159689573,2.14443414115646,2.3395167394152,5,1,1,22,3,4,,2,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191297,ESS4e04_5,4,4.5,125718,0.5153,0.500991767521076,2.14443414115646,1.07434385071052,9,1,2,80,2,4,,3,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191298,ESS4e04_5,4,4.5,125719,0.5153,0.500991767521076,2.14443414115646,1.07434385071052,4,1,2,80,5,2,,2,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191299,ESS4e04_5,4,4.5,125720,2.5767,2.72737606842072,2.14443414115646,5.84867835689448,3,1,1,21,5,6,,1,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191300,ESS4e04_5,4,4.5,125802,0.5153,0.407606431927725,2.14443414115646,0.874085148780781,8,1,1,88,2,4,,77,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191301,ESS4e04_5,4,4.5,125803,0.5153,0.407606431927725,2.14443414115646,0.874085148780781,5,1,1,57,5,2,,77,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191302,ESS4e04_5,4,4.5,125804,1.0307,0.8152919646573,2.14443414115646,1.74833992402164,8,1,1,89,1,4,,3,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191303,ESS4e04_5,4,4.5,125805,0.5153,0.545432874629253,2.14443414115646,1.16964487806408,7,1,1,24,5,4,,77,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191304,ESS4e04_5,4,4.5,125806,1.0307,0.8152919646573,2.14443414115646,1.74833992402164,5,1,1,87,5,4,,77,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191305,ESS4e04_5,4,4.5,125807,0.5153,0.545432874629253,2.14443414115646,1.16964487806408,5,1,1,29,5,2,,4,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191306,ESS4e04_5,4,4.5,125810,1.546,1.28508528888249,2.14443414115646,2.75578076777753,5,1,9,999,99,99,,99,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191307,ESS4e04_5,4,4.5,125811,0.5153,0.500991767521076,2.14443414115646,1.07434385071052,5,1,2,83,1,3,,4,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191308,ESS4e04_5,4,4.5,125813,0.5153,0.500991767521076,2.14443414115646,1.07434385071052,5,1,2,83,1,1,,1,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191309,ESS4e04_5,4,4.5,125815,0.5153,0.500991767521076,2.14443414115646,1.07434385071052,88,1,2,77,1,4,,1,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191310,ESS4e04_5,4,4.5,125816,1.0307,1.00208075836207,2.14443414115646,2.14889619042758,88,1,2,56,2,4,,77,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191311,ESS4e04_5,4,4.5,125820,1.546,1.13786554364192,2.14443414115646,2.44007771983129,1,1,2,41,5,1,,4,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191312,ESS4e04_5,4,4.5,125903,0.5153,0.414083283903122,2.14443414115646,0.887974331284039,5,1,1,47,3,4,,77,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191313,ESS4e04_5,4,4.5,125904,0.5153,0.433341091206928,2.14443414115646,0.929271430750133,5,1,2,21,3,4,,77,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191314,ESS4e04_5,4,4.5,125905,0.5153,0.379263981008201,2.14443414115646,0.813306629384903,4,1,2,36,1,4,,77,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191315,ESS4e04_5,4,4.5,125906,1.546,1.30010736853466,2.14443414115646,2.78799462825482,4,1,2,31,5,1,,5,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191316,ESS4e04_5,4,4.5,125908,2.5767,2.1668736458624,2.14443414115646,4.6467178257595,5,1,2,27,5,66,,9,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191317,ESS4e04_5,4,4.5,125909,1.0307,0.866766277327733,2.14443414115646,1.85872319750468,5,1,2,27,5,1,,4,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191318,ESS4e04_5,4,4.5,125911,0.5153,0.407606431927725,2.14443414115646,0.874085148780781,5,1,1,68,5,1,,4,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191319,ESS4e04_5,4,4.5,125913,1.0307,0.828246925517073,2.14443414115646,1.77612098438668,5,1,1,42,5,5,,6,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191320,ESS4e04_5,4,4.5,125914,0.5153,0.500991767521076,2.14443414115646,1.07434385071052,4,1,2,63,5,5,,4,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191321,ESS4e04_5,4,4.5,125916,1.0307,1.09097159689573,2.14443414115646,2.3395167394152,4,1,1,26,2,4,,3,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191322,ESS4e04_5,4,4.5,125917,1.546,1.2423302094202,2.14443414115646,2.66409531567073,5,2,1,42,3,4,,3,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191323,ESS4e04_5,4,4.5,125918,1.0307,0.866766277327733,2.14443414115646,1.85872319750468,5,1,2,21,1,4,,3,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191324,ESS4e04_5,4,4.5,125919,1.546,1.63640447152499,2.14443414115646,3.50916161747929,5,1,1,21,5,4,,88,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191325,ESS4e04_5,4,4.5,125920,0.5153,0.433341091206928,2.14443414115646,0.929271430750133,5,1,2,26,1,2,,2,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191326,ESS4e04_5,4,4.5,126002,1.0307,0.8152919646573,2.14443414115646,1.74833992402164,8,1,1,84,1,4,,2,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191327,ESS4e04_5,4,4.5,126003,1.0307,0.8152919646573,2.14443414115646,1.74833992402164,5,1,1,71,2,4,,77,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191328,ESS4e04_5,4,4.5,126005,0.5153,0.414083283903122,2.14443414115646,0.887974331284039,4,1,1,43,1,4,,3,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191329,ESS4e04_5,4,4.5,126007,2.0613,1.73344845974159,2.14443414115646,3.71726605900494,5,1,2,21,5,66,,88,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191330,ESS4e04_5,4,4.5,126008,0.5153,0.433341091206928,2.14443414115646,0.929271430750133,4,1,2,31,2,4,,77,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191331,ESS4e04_5,4,4.5,126011,1.0307,0.758601562633715,2.14443414115646,1.62677109044638,6,1,2,40,5,6,,4,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191332,ESS4e04_5,4,4.5,126012,1.0307,0.828246925517073,2.14443414115646,1.77612098438668,4,1,1,39,1,4,,7,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191333,ESS4e04_5,4,4.5,126013,0.5153,0.433341091206928,2.14443414115646,0.929271430750133,5,1,2,34,5,4,,7,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191334,ESS4e04_5,4,4.5,126015,2.0613,1.63050482851275,2.14443414115646,3.4965102215832,5,1,1,69,1,3,,77,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191335,ESS4e04_5,4,4.5,126016,1.0307,0.866766277327733,2.14443414115646,1.85872319750468,5,1,2,33,2,4,,5,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191336,ESS4e04_5,4,4.5,126019,1.0307,0.8152919646573,2.14443414115646,1.74833992402164,5,1,1,75,1,3,,77,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191337,ESS4e04_5,4,4.5,126101,1.0307,0.828246925517073,2.14443414115646,1.77612098438668,4,1,1,53,1,3,,77,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191338,ESS4e04_5,4,4.5,126103,2.0613,2.18183734615424,2.14443414115646,4.67880649554336,88,1,1,16,2,4,,88,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191339,ESS4e04_5,4,4.5,126106,2.0613,1.51712952465012,2.14443414115646,3.25338434921619,5,1,2,43,2,4,,88,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191340,ESS4e04_5,4,4.5,126108,0.5153,0.500991767521076,2.14443414115646,1.07434385071052,5,1,2,80,1,4,,3,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191341,ESS4e04_5,4,4.5,126109,1.0307,0.866766277327733,2.14443414115646,1.85872319750468,5,1,2,33,2,4,,4,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191342,ESS4e04_5,4,4.5,126110,0.5153,0.407606431927725,2.14443414115646,0.874085148780781,4,1,1,62,5,1,,3,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191343,ESS4e04_5,4,4.5,126112,1.546,1.2423302094202,2.14443414115646,2.66409531567073,5,1,1,39,2,5,,9,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191344,ESS4e04_5,4,4.5,126113,1.0307,1.00208075836207,2.14443414115646,2.14889619042758,2,1,2,70,1,4,,2,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191345,ESS4e04_5,4,4.5,126114,1.0307,0.758601562633715,2.14443414115646,1.62677109044638,0,1,2,44,1,4,,88,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191346,ESS4e04_5,4,4.5,126116,1.0307,0.8152919646573,2.14443414115646,1.74833992402164,5,1,1,74,1,4,,1,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191347,ESS4e04_5,4,4.5,126118,1.0307,0.866766277327733,2.14443414115646,1.85872319750468,5,1,2,29,3,2,,1,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191348,ESS4e04_5,4,4.5,126119,1.0307,0.8152919646573,2.14443414115646,1.74833992402164,8,1,1,55,5,4,,10,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191349,ESS4e04_5,4,4.5,126120,1.0307,0.866766277327733,2.14443414115646,1.85872319750468,8,1,2,23,1,66,,3,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191350,ESS4e04_5,4,4.5,126202,1.0307,0.8152919646573,2.14443414115646,1.74833992402164,5,1,1,77,1,3,,77,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191351,ESS4e04_5,4,4.5,126204,1.0307,0.8152919646573,2.14443414115646,1.74833992402164,88,1,1,75,1,4,,5,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191352,ESS4e04_5,4,4.5,126205,1.546,1.30010736853466,2.14443414115646,2.78799462825482,5,1,2,27,2,4,,7,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191353,ESS4e04_5,4,4.5,126209,1.0307,0.8152919646573,2.14443414115646,1.74833992402164,88,1,1,56,5,5,,77,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191354,ESS4e04_5,4,4.5,126212,0.5153,0.379263981008201,2.14443414115646,0.813306629384903,88,1,2,53,1,4,,1,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191355,ESS4e04_5,4,4.5,126214,1.0307,0.758601562633715,2.14443414115646,1.62677109044638,5,1,2,45,1,4,,5,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191356,ESS4e04_5,4,4.5,126219,0.5153,0.433341091206928,2.14443414115646,0.929271430750133,3,2,2,29,5,2,,5,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191357,ESS4e04_5,4,4.5,126220,1.0307,0.758601562633715,2.14443414115646,1.62677109044638,8,1,2,36,2,2,,9,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191358,ESS4e04_5,4,4.5,126302,1.0307,0.8152919646573,2.14443414115646,1.74833992402164,7,1,1,66,5,4,,7,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191359,ESS4e04_5,4,4.5,126303,0.5153,0.407606431927725,2.14443414115646,0.874085148780781,0,1,1,75,5,2,,4,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191360,ESS4e04_5,4,4.5,126305,4,4.01036012278391,2.14443414115646,8.59995316563024,3,2,1,28,1,4,,2,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191361,ESS4e04_5,4,4.5,126306,1.0307,1.00208075836207,2.14443414115646,2.14889619042758,5,1,2,78,5,2,,2,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191362,ESS4e04_5,4,4.5,126307,1.546,1.30010736853466,2.14443414115646,2.78799462825482,3,1,2,16,2,4,,8,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191363,ESS4e04_5,4,4.5,126308,0.5153,0.500991767521076,2.14443414115646,1.07434385071052,7,1,2,62,2,2,,2,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191364,ESS4e04_5,4,4.5,126309,1.0307,1.00208075836207,2.14443414115646,2.14889619042758,4,1,2,71,1,6,,1,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191365,ESS4e04_5,4,4.5,126310,1.0307,1.00208075836207,2.14443414115646,2.14889619042758,4,1,2,62,1,4,,2,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191366,ESS4e04_5,4,4.5,126311,1.0307,1.00208075836207,2.14443414115646,2.14889619042758,5,1,2,60,1,2,,4,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191367,ESS4e04_5,4,4.5,126312,1.0307,0.866766277327733,2.14443414115646,1.85872319750468,5,1,2,33,2,2,,4,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191368,ESS4e04_5,4,4.5,126315,0.5153,0.414083283903122,2.14443414115646,0.887974331284039,0,1,1,48,1,4,,1,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191369,ESS4e04_5,4,4.5,126316,1.0307,0.828246925517073,2.14443414115646,1.77612098438668,77,1,1,54,5,4,,9,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191370,ESS4e04_5,4,4.5,126319,1.0307,1.09097159689573,2.14443414115646,2.3395167394152,9,1,1,30,3,4,,6,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191371,ESS4e04_5,4,4.5,126401,1.0307,0.758601562633715,2.14443414115646,1.62677109044638,5,1,2,41,1,4,,2,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191372,ESS4e04_5,4,4.5,126402,1.0307,0.758601562633715,2.14443414115646,1.62677109044638,5,1,2,36,3,4,,6,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191373,ESS4e04_5,4,4.5,126410,0.5153,0.407606431927725,2.14443414115646,0.874085148780781,4,1,1,58,3,4,,3,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191374,ESS4e04_5,4,4.5,126411,0.5153,0.407606431927725,2.14443414115646,0.874085148780781,3,1,1,74,1,4,,2,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191375,ESS4e04_5,4,4.5,126412,1.546,1.2423302094202,2.14443414115646,2.66409531567073,88,1,1,36,1,4,,5,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191376,ESS4e04_5,4,4.5,126413,0.5153,0.379263981008201,2.14443414115646,0.813306629384903,3,2,2,50,1,3,,6,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191377,ESS4e04_5,4,4.5,126414,1.0307,0.758601562633715,2.14443414115646,1.62677109044638,88,1,2,36,3,4,,8,4,,,,
GB,ESS1-9e01,1.0,10.12.2020,191378,ESS4e04_5,4,4.5,126417,1.0307,1.00208075836207,2.14443414115646,2.14889619042758,5,1,2,66,1,4,,88,4,,,,
